page_number,x,y,text
94,11.293,9.3,3SU1060-0JB40-0AA0
94,11.293,10.275,3SU1060-0JB50-0AA0
94,11.293,11.249,3SU1060-0JB60-0AA0
94,11.293,13.791,3SU1061-0JB70-0AA0
94,11.293,14.766,3SU1061-0JB20-0AA0
94,11.293,15.739999999999998,3SU1061-0JB30-0AA0
94,11.293,16.715,3SU1061-0JB40-0AA0
94,11.293,17.689,3SU1061-0JB50-0AA0
94,11.293,20.231,3SU1061-0JB70-0AA0
94,11.293,21.206,3SU1061-0JB20-0AA0
94,11.293,22.18,3SU1061-0JB30-0AA0
94,11.293,23.155,3SU1061-0JB40-0AA0
94,11.293,24.129,3SU1061-0JB50-0AA0
94,11.232,26.671,3SU1062-2DF10-0AA0
94,27.802,26.671,2 positi
94,11.245,27.646,3SU1062-2DL10-0AA0
94,27.802,27.646,3 positi
94,11.266,31.542,3SU1900-0FA10-0AA0
94,11.266,32.517,3SU1950-0FA80-0AA0
94,11.209,36.409,3SU1900-0KH80-0AA0
94,11.237,37.384,3SU1950-0KB10-0AA0
94,11.349,38.759,3SU1900-0JJ10-0AA0
94,11.289,39.734,3SU1900-0JK10-0AA0
95,-25.912,6.377,3SU1060-0JB10-0AA0
95,-25.912,7.351000000000001,3SU1060-0JB20-0AA0
95,-25.912,8.326,3SU1060-0JB30-0AA0
95,-25.912,9.3,3SU1060-0JB40-0AA0
95,-25.912,10.275,3SU1060-0JB50-0AA0
95,-25.912,11.249,3SU1060-0JB60-0AA0
95,-25.912,13.791,3SU1061-0JB70-0AA0
95,-25.912,14.766,3SU1061-0JB20-0AA0
95,-25.912,15.739999999999998,3SU1061-0JB30-0AA0
95,-25.912,16.715,3SU1061-0JB40-0AA0
95,-25.912,17.689,3SU1061-0JB50-0AA0
95,-25.912,20.231,3SU1061-0JB70-0AA0
95,-25.912,21.206,3SU1061-0JB20-0AA0
95,-25.912,22.18,3SU1061-0JB30-0AA0
95,-25.912,23.155,3SU1061-0JB40-0AA0
95,-25.912,24.129,3SU1061-0JB50-0AA0
95,-25.972,26.671,3SU1062-2DF10-0AA0
95,-9.402,26.671,2 positi
95,-25.96,27.646,3SU1062-2DL10-0AA0
95,-9.402,27.646,3 positi
95,-25.939,31.542,3SU1900-0FA10-0AA0
95,-25.939,32.517,3SU1950-0FA80-0AA0
95,-25.996,36.409,3SU1900-0KH80-0AA0
95,-25.968,37.384,3SU1950-0KB10-0AA0
95,-25.856,38.76,3SU1900-0JJ10-0AA0
95,-25.916,39.734,3SU1900-0JK10-0AA0
95,10.332,4.605,3SU1900-0AG10-0AA0
95,10.32,5.58,3SU1900-0AH10-0AA0
95,10.352,8.122,3SU1900-0AR10-0AA0
95,10.372,9.096,3SU1900-0AS10-0AA0
95,10.32,11.639,3SU1900-0AN10-0AA0
95,10.358,12.613,3SU1900-0AP10-0AA0
95,10.316,13.588,3SU1900-0AQ10-0AA0
95,10.347,16.13,3SU1900-0AC16-0AA0
95,10.307,17.104,3SU1900-0AC16-0DH0
95,10.359,18.079,3SU1900-0AC16-0DS0
95,10.355,19.053,3SU1900-0AC16-0DT0
95,10.313,20.028,3SU1900-0AC16-0DU0
95,10.349,21.002,3SU1900-0AC16-0DY0
95,10.32,24.519,3SU1900-0AD16-0AA0
95,10.333,25.493,3SU1900-0AD16-0DS0
95,10.329,26.468,3SU1900-0AD16-0DT0
95,10.34,27.442,3SU1900-0AD16-0DL0
95,10.243,28.417,3SU1900-0AD16-0DM0
95,10.352,29.391,3SU1900-0AD16-0EB0
95,10.35,30.366,3SU1900-0AD16-0EC0
95,10.334,33.882,3SU1900-0BC31-0DA0
95,10.339,34.857,3SU1900-0BB31-0DA0
95,10.312,35.831,3SU1901-0BD31-0DA0
95,10.328,38.373,3SU1900-0DB70-0AA0
95,10.342,39.348,3SU1900-0DY30-0AA0
95,10.363,40.322,3SU1900-0EA30-0AA0
95,10.308,41.297,3SU1900-0DG70-0AA0
95,10.371,42.271,3SU1900-0EB10-0AA0
95,10.39,43.246,3SU1900-0EF70-0AA0
95,10.367,44.221,3SU1900-0EK70-0AA0
95,10.346,45.195,3SU1900-0DF70-0AA0
96,6.329,4.767,3SU1801-0AB00-2AB1
96,6.329,6.056,3SU1802-0AB00-2AB1
96,6.292,7.343999999999999,3SU1801-0NA00-2AA2
96,6.291,8.407,3SU1801-0NA00-2AC2
96,6.273,10.227,3SU1801-2NG00-2AA2
96,6.298,11.29,3SU1801-2GA00-2AA1
96,6.329,13.921,3SU1851-0AB00-2AB1
96,6.329,15.209,3SU1852-0AB00-2AB1
96,6.292,16.498,3SU1851-0NA00-2AA2
96,6.291,17.494,3SU1851-0NA00-2AC2
96,6.273,19.247,3SU1851-2NG00-2AA2
96,6.298,20.31,3SU1851-2GA00-2AA1
96,7.68,24.004,3SU1801-0AA00-0AA2
96,7.679,25.067,3SU1801-0AA00-0AC2
96,7.686,26.13,3SU1801-0AA00-0AB1
96,7.686,27.193,3SU1802-0AA00-0AB1
96,7.686,28.256,3SU1803-0AA00-0AB1
96,7.686,29.319,3SU1804-0AA00-0AB1
96,7.686,30.382,3SU1806-0AA00-0AB1
96,7.68,33.013,3SU1851-0AA00-0AA2
96,7.679,34.076,3SU1851-0AA00-0AC2
96,7.686,35.139,3SU1851-0AA00-0AB1
96,7.686,36.202,3SU1852-0AA00-0AB1
96,7.686,37.265,3SU1853-0AA00-0AB1
96,7.686,38.328,3SU1854-0AA00-0AB1
96,7.686,39.391,3SU1856-0AA00-0AB1
96,9.284,42.022,2384010
96,9.285,43.085,2384020
96,9.286,44.148,2384030
97,1.368,4.283,CONBM-01
97,6.649,4.283,3SU1400-2AA10-1CA0
97,1.368,5.133,CONBM-10
97,6.656,5.133,3SU1400-2AA10-1BA0
97,1.368,5.984,CONPM-01
97,6.649,5.984,3SU1400-1AA10-1CA0
97,1.368,6.834,CONPM-10
97,6.656,6.834,3SU1400-1AA10-1BA0
97,1.368,7.683999999999999,CONPM-11
97,6.686,7.683999999999999,3SU1400-1AA10-1FA0
97,6.626,8.535,3SU1400-1AA10-1HA0
97,1.368,9.385,ENC-M-ESTOP1
97,6.626,9.385,3SU1851-0NA00-2AA2
97,1.368,10.235,ENC-M-ESTOP2
97,6.633,10.235,3SU1851-0NA00-2AC2
97,1.368,11.085,ENC-M-PB1
97,6.661,11.085,3SU1851-0AB00-2AB1
97,1.368,11.936,ENC-M-PB2
97,6.661,11.936,3SU1852-0AB00-2AB1
97,1.368,12.786,ENC-P-ESTOP1
97,6.626,12.786,3SU1801-0NA00-2AA2
97,1.368,13.636,ENC-P-ESTOP2
97,6.633,13.636,3SU1801-0NA00-2AC2
97,1.368,14.487,ENC-P-PB1
97,6.661,14.487,3SU1801-0AB00-2AB1
97,1.368,15.337,ENC-P-PB2
97,6.661,15.337,3SU1802-0AB00-2AB1
97,6.626,16.187,3SU1150-1HB20-1CG0
97,6.626,17.038,3SU1100-1HB20-1CG0
97,1.368,17.888,HOLDER3-M
97,6.647,17.888,3SU1550-0AA10-0AA0
97,1.368,18.738,HOLDER3-P
97,6.647,18.738,3SU1500-0AA10-0AA0
97,1.368,19.589,IND-M-110-BLU
97,6.647,19.589,3SU1153-6AA50-1AA0
97,1.368,20.439,IND-M-110-CLR
97,6.647,20.439,3SU1153-6AA70-1AA0
97,1.368,21.289,IND-M-110-GRN
97,6.647,21.289,3SU1153-6AA40-1AA0
97,1.368,22.14,IND-M-110-RED
97,6.647,22.14,3SU1153-6AA20-1AA0
97,1.368,22.99,IND-M-110-WHT
97,6.647,22.99,3SU1153-6AA60-1AA0
97,1.368,23.84,IND-M-110-YLW
97,6.647,23.84,3SU1153-6AA30-1AA0
97,1.368,24.69,IND-M-230-BLU
97,6.647,24.69,3SU1156-6AA50-1AA0
97,1.368,25.541,IND-M-230-CLR
97,6.647,25.541,3SU1156-6AA70-1AA0
97,1.368,26.391,IND-M-230-GRN
97,6.647,26.391,3SU1156-6AA40-1AA0
97,1.368,27.241,IND-M-230-RED
97,6.647,27.241,3SU1156-6AA20-1AA0
97,1.368,28.092,IND-M-230-WHT
97,6.647,28.092,3SU1156-6AA60-1AA0
97,1.368,28.942,IND-M-230-YLW
97,6.647,28.942,3SU1156-6AA30-1AA0
97,1.368,29.792,IND-M-24-BLU
97,6.647,29.792,3SU1152-6AA50-1AA0
97,1.368,30.643,IND-M-24-CLR
97,6.647,30.643,3SU1152-6AA70-1AA0
97,1.368,31.493,IND-M-24-GRN
97,6.647,31.493,3SU1152-6AA40-1AA0
97,1.368,32.343,IND-M-24-RED
97,6.647,32.343,3SU1152-6AA20-1AA0
97,1.368,33.194,IND-M-24-WHT
97,6.647,33.194,3SU1152-6AA60-1AA0
97,1.368,34.044,IND-M-24-YLW
97,6.647,34.044,3SU1152-6AA30-1AA0
97,1.368,34.894,IND-M30-BLU
97,6.687,34.894,3SU1061-0JD50-0AA0
97,1.368,35.745,IND-M30-CLR
97,6.687,35.745,3SU1061-0JD70-0AA0
97,1.368,36.595,IND-M30-GRN
97,6.687,36.595,3SU1061-0JD40-0AA0
97,1.368,37.445,IND-M30-RED
97,6.687,37.445,3SU1061-0JD20-0AA0
97,1.368,38.295,IND-M30-YLW
97,6.687,38.295,3SU1061-0JD30-0AA0
97,1.368,39.146,IND-P-110-BLU
97,6.647,39.146,3SU1103-6AA50-1AA0
97,1.368,39.996,IND-P-110-CLR
97,6.647,39.996,3SU1103-6AA70-1AA0
97,1.368,40.846,IND-P-110-GRN
97,6.647,40.846,3SU1103-6AA40-1AA0
97,1.368,41.697,IND-P-110-RED
97,6.647,41.697,3SU1103-6AA20-1AA0
97,1.368,42.547,IND-P-110-WHT
97,6.647,42.547,3SU1103-6AA60-1AA0
97,1.368,43.397,IND-P-110-YLW
97,6.647,43.397,3SU1103-6AA30-1AA0
97,1.368,44.248,IND-P-230-BLU
97,6.647,44.248,3SU1106-6AA50-1AA0
97,1.368,45.098,IND-P-230-CLR
97,6.647,45.098,3SU1106-6AA70-1AA0
97,1.368,45.948,IND-P-230-GRN
97,6.647,45.948,3SU1106-6AA40-1AA0
97,1.368,46.799,IND-P-230-RED
97,6.647,46.799,3SU1106-6AA20-1AA0
97,1.368,47.649,IND-P-230-WHT
97,6.647,47.649,3SU1106-6AA60-1AA0
97,1.368,48.499,IND-P-230-YLW
97,6.647,48.499,3SU1106-6AA30-1AA0
97,12.943,4.283,IND-P-24-BLU
97,18.221,4.283,3SU1102-6AA50-1AA0
97,12.943,5.133,IND-P-24-CLR
97,18.221,5.133,3SU1102-6AA70-1AA0
97,12.943,5.984,IND-P-24-GRN
97,18.221,5.984,3SU1102-6AA40-1AA0
97,12.943,6.834,IND-P-24-RED
97,18.221,6.834,3SU1102-6AA20-1AA0
97,12.943,7.683999999999999,IND-P-24-WHT
97,18.221,7.683999999999999,3SU1102-6AA60-1AA0
97,12.943,8.535,IND-P-24-YLW
97,18.221,8.535,3SU1102-6AA30-1AA0
97,18.228,9.385,3SU1900-0AC16-0AA0
97,12.943,10.235,LEDBM-110-BLU
97,18.231,10.235,3SU1401-2BC50-1AA0
97,12.943,11.085,LEDBM-110-GRN
97,18.231,11.085,3SU1401-2BC40-1AA0
97,12.943,11.936,LEDBM-110-RED
97,18.231,11.936,3SU1401-2BC20-1AA0
97,12.943,12.786,LEDBM-110-WHT
97,18.231,12.786,3SU1401-2BC60-1AA0
97,12.943,13.636,LEDBM-110-YLW
97,18.231,13.636,3SU1401-2BC30-1AA0
97,12.943,14.487,LEDBM-230-BLU
97,18.255,14.487,3SU1401-2BF50-1AA0
97,12.943,15.337,LEDBM-230-GRN
97,18.255,15.337,3SU1401-2BF40-1AA0
97,12.943,16.187,LEDBM-230-RED
97,18.255,16.187,3SU1401-2BF20-1AA0
97,12.943,17.038,LEDBM-230-WHT
97,18.255,17.038,3SU1401-2BF60-1AA0
97,12.943,17.888,LEDBM-230-YLW
97,18.255,17.888,3SU1401-2BF30-1AA0
97,12.943,18.738,LEDBM-24-BLU
97,18.236,18.738,3SU1401-2BB50-1AA0
97,12.943,19.589,LEDBM-24-GRN
97,18.236,19.589,3SU1401-2BB40-1AA0
97,12.943,20.439,LEDBM-24-RED
97,18.236,20.439,3SU1401-2BB20-1AA0
97,12.943,21.289,LEDBM-24-WHT
97,18.236,21.289,3SU1401-2BB60-1AA0
97,12.943,22.14,LEDBM-24-YLW
97,18.236,22.14,3SU1401-2BB30-1AA0
97,12.943,22.99,LEDPM-110-BLU
97,18.231,22.99,3SU1401-1BC50-1AA0
97,12.943,23.84,LEDPM-110-GRN
97,18.231,23.84,3SU1401-1BC40-1AA0
97,12.943,24.69,LEDPM-110-RED
97,18.231,24.69,3SU1401-1BC20-1AA0
97,12.943,25.541,LEDPM-110-WHT
97,18.231,25.541,3SU1401-1BC60-1AA0
97,12.943,26.391,LEDPM-110-YLW
97,18.231,26.391,3SU1401-1BC30-1AA0
97,12.943,27.241,LEDPM-230-BLU
97,18.255,27.241,3SU1401-1BF50-1AA0
97,12.943,28.092,LEDPM-230-GRN
97,18.255,28.092,3SU1401-1BF40-1AA0
97,12.943,28.942,LEDPM-230-RED
97,18.255,28.942,3SU1401-1BF20-1AA0
97,12.943,29.792,LEDPM-230-WHT
97,18.255,29.792,3SU1401-1BF60-1AA0
97,12.943,30.643,LEDPM-230-YLW
97,18.255,30.643,3SU1401-1BF30-1AA0
97,12.943,31.493,LEDPM-24-BLU
97,18.236,31.493,3SU1401-1BB50-1AA0
97,12.943,32.343,LEDPM-24-GRN
97,18.236,32.343,3SU1401-1BB40-1AA0
97,12.943,33.194,LEDPM-24-RED
97,18.236,33.194,3SU1401-1BB20-1AA0
97,12.943,34.044,LEDPM-24-WHT
97,18.236,34.044,3SU1401-1BB60-1AA0
97,12.943,34.894,LEDPM-24-YLW
97,18.236,34.894,3SU1401-1BB30-1AA0
97,18.201,35.745,3SU1900-0AN10-0AA0
97,12.943,36.595,PBI-M-110-BLU
97,18.238,36.595,3SU1153-0AB50-1BA0
97,12.943,37.445,PBI-M-110-GRN
97,18.238,37.445,3SU1153-0AB40-1BA0
97,12.943,38.295,PBI-M-110-RED
97,18.231,38.295,3SU1153-0AB20-1CA0
97,12.943,39.146,PBI-M-110-WHT
97,18.238,39.146,3SU1153-0AB60-1BA0
97,12.943,39.996,PBI-M-110-YLW
97,18.238,39.996,3SU1153-0AB30-1BA0
97,12.943,40.846,PBI-M-230-BLU
97,18.238,40.846,3SU1156-0AB50-1BA0
97,12.943,41.697,PBI-M-230-GRN
97,18.238,41.697,3SU1156-0AB40-1BA0
97,12.943,42.547,PBI-M-230-RED
97,18.231,42.547,3SU1156-0AB20-1CA0
97,12.943,43.397,PBI-M-230-WHT
97,18.238,43.397,3SU1156-0AB60-1BA0
97,12.943,44.248,PBI-M-230-YLW
97,18.238,44.248,3SU1156-0AB30-1BA0
97,12.943,45.098,PBI-M-24-BLU
97,18.238,45.098,3SU1152-0AB50-1BA0
97,12.943,45.948,PBI-M-24-GRN
97,18.238,45.948,3SU1152-0AB40-1BA0
97,12.943,46.799,PBI-M-24-RED
97,18.231,46.799,3SU1152-0AB20-1CA0
97,12.943,47.649,PBI-M-24-WHT
97,18.238,47.649,3SU1152-0AB60-1BA0
97,12.943,48.499,PBI-M-24-YLW
97,18.238,48.499,3SU1152-0AB30-1BA0
97,24.518,4.283,PBI-M30-BLU
97,29.863,4.283,3SU1061-0JB50-0AA0
97,24.518,5.133,PBI-M30-CLR
97,29.863,5.133,3SU1061-0JB70-0AA0
97,24.518,5.984,PBI-M30-GRN
97,29.863,5.984,3SU1061-0JB40-0AA0
97,24.518,6.834,PBI-M30-RED
97,29.863,6.834,3SU1061-0JB20-0AA0
97,24.518,7.683999999999999,PBI-M30-YLW
97,29.863,7.683999999999999,3SU1061-0JB30-0AA0
97,24.518,8.535,PBI-P-110-BLU
97,29.813,8.535,3SU1103-0AB50-1BA0
97,24.518,9.385,PBI-P-110-GRN
97,29.813,9.385,3SU1103-0AB40-1BA0
97,24.518,10.235,PBI-P-110-RED
97,29.805,10.235,3SU1103-0AB20-1CA0
97,24.518,11.085,PBI-P-110-WHT
97,29.813,11.085,3SU1103-0AB60-1BA0
97,24.518,11.936,PBI-P-110-YLW
97,29.813,11.936,3SU1103-0AB30-1BA0
97,24.518,12.786,PBI-P-230-BLU
97,29.813,12.786,3SU1106-0AB50-1BA0
97,24.518,13.636,PBI-P-230-GRN
97,29.813,13.636,3SU1106-0AB40-1BA0
97,24.518,14.487,PBI-P-230-RED
97,29.805,14.487,3SU1106-0AB20-1CA0
97,24.518,15.337,PBI-P-230-WHT
97,29.813,15.337,3SU1106-0AB60-1BA0
97,24.518,16.187,PBI-P-230-YLW
97,29.813,16.187,3SU1106-0AB30-1BA0
97,24.518,17.038,PBI-P-24-BLU
97,29.813,17.038,3SU1102-0AB50-1BA0
97,24.518,17.888,PBI-P-24-GRN
97,29.813,17.888,3SU1102-0AB40-1BA0
97,24.518,18.738,PBI-P-24-RED
97,29.805,18.738,3SU1102-0AB20-1CA0
97,24.518,19.589,PBI-P-24-WHT
97,29.813,19.589,3SU1102-0AB60-1BA0
97,24.518,20.439,PBI-P-24-YLW
97,29.813,20.439,3SU1102-0AB30-1BA0
97,24.518,21.289,PB-M30- BLK
97,29.863,21.289,3SU1060-0JB10-0AA0
97,24.518,22.14,PB-M30-BLU
97,29.863,22.14,3SU1060-0JB50-0AA0
97,24.518,22.99,PB-M30-GRN
97,29.863,22.99,3SU1060-0JB40-0AA0
97,24.518,23.84,PB-M30-RED
97,29.863,23.84,3SU1060-0JB20-0AA0
97,24.518,24.69,PB-M30-WHT
97,29.863,24.69,3SU1060-0JB60-0AA0
97,24.518,25.541,PB-M30-YLW
97,29.863,25.541,3SU1060-0JB30-0AA0
97,29.813,26.391,3SU1150-0AB10-1BA0
97,29.813,27.241,3SU1150-0AB50-1BA0
97,29.813,28.092,3SU1150-0AB40-1BA0
97,29.805,28.942,3SU1150-0AB20-1CA0
97,29.813,29.792,3SU1150-0AB60-1BA0
97,29.813,30.643,3SU1150-0AB30-1BA0
97,29.813,31.493,3SU1100-0AB10-1BA0
97,29.813,32.343,3SU1100-0AB50-1BA0
97,29.813,33.194,3SU1100-0AB40-1BA0
97,29.805,34.044,3SU1100-0AB20-1CA0
97,29.813,34.894,3SU1100-0AB60-1BA0
97,29.813,35.745,3SU1100-0AB30-1BA0
97,24.518,36.595,SEL2-M30
97,29.803,36.595,3SU1062-2DF60-0AA0
97,24.518,37.445,SEL2-M-NO
97,29.839,37.445,3SU1150-2BF60-1BA0
97,29.77,38.295,3SU1150-2BF60-1MA0
97,24.518,39.146,SEL2-P-NO
97,29.839,39.146,3SU1100-2BF60-1BA0
97,29.77,39.996,3SU1100-2BF60-1MA0
97,24.518,40.846,SEL3-M30
97,29.815,40.846,3SU1062-2DL60-0AA0
97,24.518,41.697,SEL3-M-NO
97,29.821,41.697,3SU1150-2BL60-1NA0
97,24.518,42.547,SEL3-P-NO
97,29.821,42.547,3SU1100-2BL60-1NA0
98,1.167,1.499,SIGNALLING COLUMNS 8WD4
98,3.126,4.617,8WD4308-0CA
98,3.103,5.592,8WD4308-0DB
98,3.072,6.566,8WD4308-0DD
98,3.151,7.541,8WD4308-0EA
98,3.148,8.515,8WD4308-0EB
98,3.097,9.49,8WD4408-0AD
98,3.132,10.464,8WD4408-0AA
98,3.13,11.439,8WD4408-0AB
98,3.17,12.413,8WD4420-0FA
98,3.131,13.388,8WD4420-5AB
98,3.124,14.362,8WD4420-5AC
98,3.099,15.337,8WD4420-5AD
98,3.144,16.311,8WD4420-5AE
98,3.154,17.286,8WD4420-5AF
98,15.864,21.373,on Element 8WD4408-0AB
98,15.866,22.347,on Element 8WD4408-0AA
98,18.423,23.322,ng 8WD4308-0CA
98,15.482,25.271,Socket 8WD4308-0DD
98,18.455,26.245,ng 8WD4408-0CD
98,14.105,28.194,Pipe 8WD4208-0EF/8WD4308-0E.
98,15.482,30.143,Socket 8WD4308-0DD
99,1.167,1.499,SIGNALLING COLUMNS 8WD46
99,3.098,5.828,8WD4613-5HH37
99,10.848,5.828,8WD4613-5HH47
99,3.098,6.891,8WD4615-5HH37
99,10.848,6.891,8WD4615-5HH47
99,3.179,7.955,8WD4613-5JH37
99,10.929,7.955,8WD4613-5JH47
99,22.114,7.955,9 segment acousti
99,3.179,9.018,8WD4615-5JH37
99,10.929,9.018,8WD4615-5JH47
99,21.977,9.018,15 segment acousti
99,7.299,10.081,8WD4618-0CA
99,7.282,11.144,8WD4618-0DA
99,7.297,12.207,8WD4408-0CC
99,3.272,13.117,3SX5601-2GA03
99,11.071,14.227,3SX5601-3SB54
99,3.272,13.873,3SX5601-2GA05
99,3.272,14.618,3SX5601-2GA10
99,3.272,15.35,3SX5601-2GA15
99,3.317,16.247,3SX5601-3SV18
99,11.067,17.31,3SX5601-3SV15
99,3.449,18.373,8WD4618-0FB
100,5.242,1.499,3SE5 POSITION SWITCHES
100,8.546,6.708,3SE5232-0CC05
100,8.541,9.011,3SE5232-0HE10
100,8.545,11.314,3SE5232-0HF10
100,8.522,13.617,3SE5232-0HK21
100,8.522,15.920000000000002,3SE5232-0HK50
100,8.546,21.142,3SE5112-0CC02
100,8.521,23.445,3SE5112-0CD02
100,8.52,25.748,3SE5112-0CH01
100,8.52,28.051,3SE5112-0CH50
100,8.564,32.597,3SE5122-0CE01
100,8.52,34.9,3SE5122-0CH01
100,8.52,37.203,3SE5122-0CH50
101,7.195,6.936,3SE5232-0CC05
101,14.576,6.936,3SE5212-0CC05
101,7.168,9.616,3SE5000-0AD03
101,14.548,9.616,3SE5000-0AD03
101,7.21,11.565,3SE5000-0AE10
101,14.591,11.565,3SE5000-0AE11
101,7.213,13.513,3SE5000-0AF10
101,14.594,13.513,3SE5000-0AF11
101,7.198,15.462,3SE5000-0AR01
101,14.579,15.462,3SE5000-0AR01
101,7.19,17.411,3SE5000-0AK00
101,14.571,17.411,3SE5000-0AK00
101,7.187,19.359,3SE5000-0AA21
101,14.568,19.359,3SE5000-0AA22
101,7.187,21.308,3SE5000-0AA50
101,14.568,21.308,3SE5000-0AA51
101,7.187,23.256,3SE5000-0AA60
101,14.568,23.256,3SE5000-0AA61
101,7.187,25.205,3SE5000-0AA80
101,14.568,25.205,3SE5000-0AA80
101,7.19,28.635,3SE5112-0CA00
101,7.211,31.271,3SE5000-0AE01
101,7.211,33.308,3SE5000-0AE02
101,7.214,35.345,3SE5000-0AF01
101,7.214,37.383,3SE5000-0AF02
101,7.168,39.42,3SE5000-0AH00
101,7.188,41.457,3SE5000-0AA02
101,7.188,43.494,3SE5000-0AA51
101,7.188,45.531,3SE5000-0AA61
101,7.188,47.569,3SE5000-0AA80
102,5.242,1.499,3SE5 SAFETY SWITCHES
102,6.538,6.018,3SE5232-0RV40
102,12.588,6.018,3SE5212-0RV40
102,19.777,6.018,on 1NC/1NO
102,6.498,8.321,3SE5132-0QV20
102,12.548,8.321,3SE5112-0QV10
102,19.777,8.321,on 2NC/1NO
102,6.498,10.624,3SE5242-0QV40
102,19.778,10.624,on 2NC/1NO
102,12.548,12.927,3SE5122-0QV10
102,19.777,12.927,on 2NC/1NO
102,6.579,16.178,PLASTIC 1300N
102,12.794,16.178,METAL 2600N
102,6.534,17.861,3SE5322-0SD21
102,12.584,17.861,3SE5312-0SD11
102,6.577,20.164,3SE5322-0SE21
102,12.626,20.164,3SE5312-0SE11
102,6.579,22.467,3SE5322-0SF21
102,12.629,22.467,3SE5312-0SF11
102,6.56,24.77,3SE5322-0SB21
102,12.609,24.77,3SE5312-0SB11
102,6.579,28.022,PLASTIC 1300N
102,15.819,28.022,METAL 2600N
102,6.534,29.705,3SE5000-0AV01
102,6.534,32.008,3SE5000-0AV02
102,6.534,34.311,3SE5000-0AV03
102,6.534,36.614,3SE5000-0AV04
102,6.534,38.917,3SE5000-0AV05
102,6.447,41.22,3SE5000-0AW51
102,6.447,43.523,3SE5000-0AW52
102,6.447,45.826,3SE5000-0AW53
103,1.167,2.174,SIRIUS 3RW soft
103,31.792,7.696999999999999,3RW55/55F
103,10.255,47.4,Type 1
103,14.545,47.4,Type 2
104,5.242,2.754,3RW30 soft
104,22.373,4.915,3RW3016-1BB.4
104,22.373,5.978,3RW3017-1BB.4
104,22.373,7.041,3RW3018-1BB.4
104,22.372,8.104,3RW3026-1BB.4
104,22.372,9.168,3RW3027-1BB.4
104,22.371,10.231,3RW3028-1BB.4
104,5.242,11.763,3RW40 soft
104,22.373,12.861,3RW4024-1BB.4
104,22.372,13.924,3RW4026-1BB.4
104,22.372,14.987,3RW4027-1BB.4
104,22.372,16.05,3RW4028-1BB.4
104,22.371,17.113,3RW4036-1BB.4
104,22.371,18.177,3RW4037-1BB.4
104,22.37,19.24,3RW4038-1BB.4
104,22.37,20.303,3RW4046-1BB.4
104,22.37,21.366,3RW4047-1BB.4
104,5.242,22.898,3RW50 soft
104,22.386,23.996,3RW5055-6TB.4
104,22.386,25.059,3RW5056-6TB.4
104,22.386,26.122,3RW5072-6TB.4
104,22.386,27.185,3RW5073-6TB.4
104,22.386,28.248,3RW5074-6TB.4
104,22.386,29.311,3RW5075-6TB.4
104,22.386,30.375,3RW5076-6TB.4
104,22.386,31.438,3RW5077-6TB.4
104,15.427,33.576,24VAC/DC
104,11.202,38.067,3RT1936-4EA2
104,11.202,39.131,3RT1946-4EA2
104,11.202,40.194,3RT1956-4EA2
104,11.202,41.257,3RT1966-4EA2
104,11.202,44.562,3RT1946-4EA1
104,11.202,45.625,3RT1956-4EA1
104,11.202,46.689,3RT1966-4EA1
105,5.242,1.499,3RW52 SOFT STARTERS
105,5.242,2.174,SIRIUS 3RW52 soft
105,17.559,15.041,3RW521.
105,23.292,15.041,3RW522./3RW523
105,31.126,15.041,3RW524.
105,17.238,17.401,Frame Size 1
105,24.021,17.401,Frame Size 2
105,30.805,17.401,Frame Size 4
105,7.082,20.721,40 DEG C
105,25.75,21.944,3RW5213-1
105,25.75,22.83,3RW5214-1
105,25.75,23.715,3RW5215-1
105,25.75,24.601,3RW5216-1
105,25.75,25.487,3RW5217-1
105,25.75,26.373,3RW5224-1
105,25.75,27.259,3RW5225-1
105,25.75,28.145,3RW5226-1
105,25.75,29.03,3RW5227-1
105,5.443,31.688,24VAC/DC Control Voltage
105,25.75,33.861,3RW5234-6
105,25.75,34.747,3RW5235-6
105,25.75,35.632,3RW5236-6
105,25.75,36.518,3RW5243-6
105,25.75,37.404,3RW5244-6
105,25.75,38.29,3RW5245-6
105,25.75,39.176,3RW5246-6
105,25.75,40.062,3RW5247-6
105,25.75,40.947,3RW5248-6
105,5.443,43.605,24VAC/DC Control Voltage
106,5.242,1.488,3RW55 SOFT STARTERS
106,16.394,13.558,3RW551.
106,20.364,13.558,3RW552./3RW553.
106,26.87,13.558,3RW554.
106,31.968000000000004,13.558,3RW555.
106,16.373,15.046,Frame Size 1
106,21.205,15.046,Frame Size 2/3
106,26.548,15.046,Frame Size 4
106,31.647,15.046,Frame Size 5
106,29.61,19.27,3RW5513-1HA
106,29.611,19.917,3RW5514-1HA
106,29.61,20.564,3RW5515-1HA
106,29.61,21.211,3RW5516-1HA
106,29.61,21.858,3RW5517-1HA
106,29.61,22.505,3RW5524-1HA
106,29.61,23.152,3RW5525-1HA
106,29.61,23.799,3RW5526-1HA
106,29.61,24.446,3RW5527-1HA
106,29.611,25.093,3RW5534-6HA
106,29.611,25.74,3RW5535-6HA
106,29.611,26.387,3RW5536-6HA
106,29.611,27.034,3RW5543-6HA
106,29.611,27.681,3RW5544-6HA
106,29.611,28.327,3RW5545-6HA
106,29.61,28.974,3RW5546-6HA
106,29.61,29.621,3RW5547-6HA
106,29.61,30.268,3RW5548-6HA
106,29.61,30.915,3RW5552-6HA
106,29.61,31.562,3RW5553-6HA
