page_number,x,y,text
254,6.497,23.481,ORANGE
254,10.123,22.806,"BROADCAST, HD"
254,11.025,23.256,VIDEO
254,14.088,23.031,4
254,15.578,23.031,SPOOL
254,18.141,22.581,SUB-
254,17.574,23.031,MINIATURE
254,20.174,22.806,DUAL SCREEN - AL
254,20.066,23.256,FOIL + TACW BRAID
254,25.085,23.031,23
254,27.356,23.031,1/0.58 MM
254,29.957,22.806,GAS INJECTED
254,30.628,23.256,FHDPE
254,33.717,23.031,PVC
254,1.576,24.714,1855A 0041000
254,5.583,24.264,COAX SOL 75 OHM
254,5.333,24.714,DUALSHLD PVC 305M
254,6.533,25.164,YELLOW
254,10.123,24.489,"BROADCAST, HD"
254,11.025,24.939,VIDEO
254,14.088,24.714,4
254,15.577,24.714,SPOOL
254,18.141,24.264,SUB-
254,17.573,24.714,MINIATURE
254,20.173,24.489,DUAL SCREEN - AL
254,20.065,24.939,FOIL + TACW BRAID
254,25.085,24.714,23
254,27.356,24.714,1/0.58 MM
254,29.956,24.489,GAS INJECTED
254,30.627,24.939,FHDPE
254,33.717,24.714,PVC
254,1.576,26.397,1855A 0061000
254,5.582,26.172,COAX SOL 75 OHM
254,4.825,26.622,DUALSHLD PVC 305M BLUE
254,10.122,26.172,"BROADCAST, HD"
254,11.024,26.622,VIDEO
254,14.087,26.397,4
254,15.577,26.397,SPOOL
254,18.141,25.947,SUB-
254,17.573,26.397,MINIATURE
254,20.173,26.172,DUAL SCREEN - AL
254,20.065,26.622,FOIL + TACW BRAID
254,25.085,26.397,23
254,27.356,26.397,1/0.58 MM
254,29.956,26.172,GAS INJECTED
254,30.627,26.622,FHDPE
254,33.716,26.397,PVC
254,1.575,28.08,1855A 0071000
254,5.582,27.63,COAX SOL 75 OHM
254,5.333,28.08,DUALSHLD PVC 305M
254,6.642,28.53,VIOLET
254,10.122,27.855,"BROADCAST, HD"
254,11.024,28.305,VIDEO
254,14.087,28.08,4
254,15.576,28.08,SPOOL
254,18.14,27.63,SUB-
254,17.572,28.08,MINIATURE
254,20.172,27.855,DUAL SCREEN - AL
254,20.064,28.305,FOIL + TACW BRAID
254,25.084,28.08,23
254,27.355,28.08,1/0.58 MM
254,29.955,27.855,GAS INJECTED
254,30.626,28.305,FHDPE
254,33.716,28.08,PVC
254,1.575,29.763,1855A 0081000
254,5.581,29.538,COAX SOL 75 OHM
254,4.811,29.988,DUALSHLD PVC 305M GREY
254,10.121,29.538,"BROADCAST, HD"
254,11.023,29.988,VIDEO
254,14.086,29.763,4
254,15.575,29.763,SPOOL
254,18.139,29.313,SUB-
254,17.571,29.763,MINIATURE
254,20.171,29.538,DUAL SCREEN - AL
254,20.063,29.988,FOIL + TACW BRAID
254,25.083,29.763,23
254,27.354,29.763,1/0.58 MM
254,29.954,29.538,GAS INJECTED
254,30.626,29.988,FHDPE
254,33.715,29.763,PVC
254,1.574,31.446,1855A 0091000
254,5.58,30.996,COAX SOL 75 OHM
254,5.331,31.446,DUALSHLD PVC 305M
254,6.669,31.896,WHITE
254,10.12,31.221,"BROADCAST, HD"
254,11.022,31.671,VIDEO
254,14.085,31.446,4
254,15.575,31.446,SPOOL
254,18.138,30.996,SUB-
254,17.571,31.446,MINIATURE
254,20.171,31.221,DUAL SCREEN - AL
254,20.063,31.671,FOIL + TACW BRAID
254,25.082,31.446,23
254,27.353,31.446,1/0.58 MM
254,29.954,31.221,GAS INJECTED
254,30.625,31.671,FHDPE
254,33.714,31.446,PVC
254,1.573,33.129,1855A 0101000
254,5.58,32.679,COAX SOL 75 OHM
254,5.33,33.129,DUALSHLD PVC 305M
254,6.688,33.579,BLACK
254,10.119,32.904,"BROADCAST, HD"
254,11.021,33.354,VIDEO
254,14.084,33.129,4
254,15.574,33.129,SPOOL
254,18.138,32.679,SUB-
254,17.57,33.129,MINIATURE
254,20.17,32.904,DUAL SCREEN - AL
254,20.062,33.354,FOIL + TACW BRAID
254,25.082,33.129,23
254,27.353,33.129,1/0.58 MM
254,29.953,32.904,GAS INJECTED
254,30.624,33.354,FHDPE
254,33.713,33.129,PVC
254,1.512,34.812,1855A N3U1000
254,5.579,34.362,COAX SOL 75 OHM
254,5.33,34.812,DUALSHLD PVC 305M
254,6.656,35.262,GREEN
254,10.119,34.587,"BROADCAST, HD"
254,11.021,35.037,VIDEO
254,14.084,34.812,4
254,15.573,34.812,SPOOL
254,18.137,34.362,SUB-
254,17.569,34.812,MINIATURE
254,20.169,34.587,DUAL SCREEN - AL
254,20.061,35.037,FOIL + TACW BRAID
254,25.081,34.812,23
254,27.352,34.812,1/0.58 MM
254,29.952,34.587,GAS INJECTED
254,30.623,35.037,FHDPE
254,33.713,34.812,PVC
254,4.879,36.27,COAX SOL RG59 PVC 305M
254,6.667,36.72,WHITE
254,9.858,36.27,"VIDEO, CCTV, MATV"
254,10.278,36.72,AND SECURITY
254,13.928,36.495,5.9
254,15.572,36.495,SPOOL
254,18.021,36.495,RG-59
254,19.983,36.27,SINGLE SCREEN - BC
254,21.247,36.72,BRAID
254,25.08,36.495,20
254,27.351,36.495,1/0.81 MM
254,29.951,36.27,GAS INJECTED
254,30.908,36.72,FPE
254,33.712,36.495,PVC
254,4.878,37.953,COAX SOL RG59 PVC 305M
254,6.666,38.403,WHITE
254,9.857,37.953,"VIDEO, CCTV, MATV"
254,10.278,38.403,AND SECURITY
254,13.927,38.178,5.9
254,15.305,38.178,PULL BOX
254,18.021,38.178,RG-59
254,19.982,37.953,SINGLE SCREEN - BC
254,21.246,38.403,BRAID
254,25.079,38.178,20
254,27.35,38.178,1/0.81 MM
254,29.95,37.953,GAS INJECTED
254,30.908,38.403,FPE
254,33.711,38.178,PVC
254,4.877,39.636,COAX SOL RG59 PVC 305M
254,6.685,40.086,BLACK
254,9.857,39.636,"VIDEO, CCTV, MATV"
254,10.277,40.086,AND SECURITY
254,13.927,39.861,5.9
254,15.571,39.861,SPOOL
254,18.02,39.861,RG-59
254,19.982,39.636,SINGLE SCREEN - BC
254,21.246,40.086,BRAID
254,25.079,39.861,20
254,27.35,39.861,1/0.81 MM
254,29.95,39.636,GAS INJECTED
254,30.907,40.086,FPE
254,33.711,39.861,PVC
254,4.877,41.319,COAX SOL RG59 PVC 305M
254,6.684,41.769,BLACK
254,9.857,41.319,"VIDEO, CCTV, MATV"
254,10.277,41.769,AND SECURITY
254,13.926,41.544,5.9
254,15.304,41.544,PULL BOX
254,18.02,41.544,RG-59
254,19.981,41.319,SINGLE SCREEN - BC
254,21.245,41.769,BRAID
254,25.078,41.544,20
254,27.349,41.544,1/0.81 MM
254,29.949,41.319,GAS INJECTED
254,30.907,41.769,FPE
254,33.71,41.544,PVC
254,1.46,43.235,5439X5 0101000
254,4.74,43.01,COAX SOL RG59 H2O BLOCK
254,5.723,43.46,PVC 305M BLACK
254,10.002,42.786,"OUTDOOR VIDEO,"
254,10.079,43.236,"CCTV, MATV AND"
254,10.756,43.686,SECURITY
254,13.944,43.236,6.2
254,15.588,43.236,SPOOL
254,18.038,43.236,RG-59
254,19.999,43.011,SINGLE SCREEN - BC
254,21.263,43.461,BRAID
254,25.096,43.236,20
254,27.367,43.236,1/0.81 MM
254,29.967,43.011,GAS INJECTED
254,30.925,43.461,FPE
254,33.456,42.561,WATER
254,33.008,43.011,RESISTANCE
254,32.946,43.461,TAPE UNDER
254,33.728,43.911,PVC
254,5.03,44.702,TRIAX SOL RG59 PE 305M
254,6.701,45.152,BLACK
254,10.001,44.477,"OUTDOOR VIDEO,"
254,10.079,44.927,"CCTV, MATV AND"
254,10.756,45.377,SECURITY
254,14.098,44.927,8
254,15.587,44.927,SPOOL
254,18.004,44.927,-TRIAX
254,17.788,45.377,VERSION
254,20.531,44.927,2 X BC BRAIDS
254,25.096,44.927,20
254,27.315,44.927,1/ 0.81 MM
254,29.967,44.702,GAS INJECTED
254,30.638,45.152,FHDPE
254,33.865,44.927,PE
254,5.03,46.385,TRIAX SOL RG59 PE 610M
254,6.701,46.835,BLACK
254,10.001,46.16,"OUTDOOR VIDEO,"
254,10.078,46.61,"CCTV, MATV AND"
254,10.755,47.06,SECURITY
254,14.098,46.61,8
254,15.587,46.61,SPOOL
254,18.004,46.61,-TRIAX
254,17.787,47.06,VERSION
254,20.531,46.61,2 X BC BRAIDS
254,25.095,46.61,20
254,27.314,46.61,1/ 0.81 MM
254,29.966,46.385,GAS INJECTED
254,30.638,46.835,FHDPE
254,33.865,46.61,PE
254,1.586,48.293,8232A 0101000
254,4.891,48.068,TRIAX SOL RG59 PVC 305M
254,6.7,48.518,BLACK
254,10.0,47.843,"OUTDOOR VIDEO,"
254,10.078,48.293,"CCTV, MATV AND"
254,10.754,48.743,SECURITY
254,14.097,48.293,8
254,15.586,48.293,SPOOL
254,18.003,48.293,-TRIAX
254,17.786,48.743,VERSION
254,20.53,48.293,2 X BC BRAIDS
254,25.094,48.293,20
254,27.314,48.293,1/ 0.81 MM
254,29.966,48.068,GAS INJECTED
254,30.637,48.518,FHDPE
254,33.726,48.293,PVC
254,1.167,1.499,75 OHM VIDEO AND BROADCAST CABLES
254,1.167,50.628,254
255,1.167,50.628,18
255,1.68,3.012,PART NUMBER
255,6.079,3.012,DESCRIPTION
255,10.431,3.012,APPLICATION
255,13.701,2.562,NOM.
255,13.632,3.012,CABLE
255,13.418,3.462,OD (MM)
255,15.35,3.012,PACKAGE
255,17.746,3.012,RG STYLE
255,20.622,3.012,SCREEN TYPE
255,24.124,2.787,CONDUCTOR
255,24.869,3.237,AWG
255,27.136,2.787,CONDUCTOR
255,27.261,3.237,STRANDING
255,30.162,2.787,INSULATION
255,30.371,3.237,MATERIAL
255,33.426,2.787,JACKET
255,33.206,3.237,MATERIAL
255,5.171,4.47,COAX CCS 75 OHM PVC
255,6.366,4.92,305M RED
255,10.126,4.47,CATV AND FREE-
255,10.681,4.92,TO- AIR TV
255,13.944,4.695,6.1
255,15.322,4.695,PULL BOX
255,18.038,4.695,RG-59
255,19.999,4.47,SINGLE SCREEN - BC
255,21.263,4.92,BRAID
255,25.096,4.695,23
255,27.367,4.695,1/0.58 MM
255,31.031,4.695,PE
255,33.728,4.695,PVC
255,5.171,6.153,COAX CCS 75 OHM PVC
255,5.954,6.603,305M ORANGE
255,10.125,6.153,CATV AND FREE-
255,10.68,6.603,TO- AIR TV
255,13.943,6.378,6.1
255,15.321,6.378,PULL BOX
255,18.037,6.378,RG-59
255,19.998,6.153,SINGLE SCREEN - BC
255,21.262,6.603,BRAID
255,25.095,6.378,23
255,27.366,6.378,1/0.58 MM
255,31.03,6.378,PE
255,33.727,6.378,PVC
255,5.17,7.836,COAX CCS 75 OHM PVC
255,5.998,8.286,305M YELLOW
255,10.124,7.836,CATV AND FREE-
255,10.68,8.286,TO- AIR TV
255,13.943,8.061,6.1
255,15.32,8.061,PULL BOX
255,18.036,8.061,RG-59
255,19.997,7.836,SINGLE SCREEN - BC
255,21.261,8.286,BRAID
255,25.094,8.061,23
255,27.365,8.061,1/0.58 MM
255,31.029,8.061,PE
255,33.726,8.061,PVC
255,5.169,9.519,COAX CCS 75 OHM PVC
255,6.116,9.969,305M GREEN
255,10.124,9.519,CATV AND FREE-
255,10.679,9.969,TO- AIR TV
255,13.942,9.744,6.1
255,15.32,9.744,PULL BOX
255,18.035,9.744,RG-59
255,19.997,9.519,SINGLE SCREEN - BC
255,21.261,9.969,BRAID
255,25.094,9.744,23
255,27.365,9.744,1/0.58 MM
255,31.029,9.744,PE
255,33.725,9.744,PVC
255,5.168,11.202,COAX CCS 75 OHM PVC
255,6.275,11.652,305M BLUE
255,10.123,11.202,CATV AND FREE-
255,10.679,11.652,TO- AIR TV
255,13.941,11.427,6.1
255,15.319,11.427,PULL BOX
255,18.035,11.427,RG-59
255,19.996,11.202,SINGLE SCREEN - BC
255,21.26,11.652,BRAID
255,25.093,11.427,23
255,27.364,11.427,1/0.58 MM
255,31.028,11.427,PE
255,33.725,11.427,PVC
255,5.168,12.885,COAX CCS 75 OHM PVC
255,6.132,13.335,305M WHITE
255,10.123,12.885,CATV AND FREE-
255,10.678,13.335,TO- AIR TV
255,13.941,13.11,6.1
255,15.319,13.11,PULL BOX
255,18.035,13.11,RG-59
255,19.996,12.885,SINGLE SCREEN - BC
255,21.26,13.335,BRAID
255,25.093,13.11,23
255,27.364,13.11,1/0.58 MM
255,31.028,13.11,PE
255,33.725,13.11,PVC
255,5.168,14.568,COAX CCS 75 OHM PVC
255,6.146,15.018,305M BLACK
255,10.122,14.568,CATV AND FREE-
255,10.677,15.018,TO- AIR TV
255,13.94,14.793,6.1
255,15.584,14.793,SPOOL
255,18.034,14.793,RG-59
255,19.995,14.568,SINGLE SCREEN - BC
255,21.259,15.018,BRAID
255,25.092,14.793,23
255,27.363,14.793,1/0.58 MM
255,31.027,14.793,PE
255,33.724,14.793,PVC
255,5.167,16.251,COAX CCS 75 OHM PVC
255,6.146,16.701,305M BLACK
255,10.121,16.251,CATV AND FREE-
255,10.677,16.701,TO- AIR TV
255,13.94,16.476,6.1
255,15.317,16.476,PULL BOX
255,18.033,16.476,RG-59
255,19.994,16.251,SINGLE SCREEN - BC
255,21.258,16.701,BRAID
255,25.091,16.476,23
255,27.362,16.476,1/0.58 MM
255,31.026,16.476,PE
255,33.723,16.476,PVC
255,5.18,17.934,COAX SOL 75 OHM PVC
255,6.145,18.384,305M BLACK
255,9.869,17.934,"VIDEO, CCTV, MATV"
255,10.289,18.384,AND SECURITY
255,13.939,18.159,6.1
255,15.583,18.159,SPOOL
255,18.032,18.159,RG-59
255,19.994,17.934,SINGLE SCREEN - BC
255,21.258,18.384,BRAID
255,25.091,18.159,23
255,27.362,18.159,1/0.58 MM
255,31.026,18.159,PE
255,33.722,18.159,PVC
255,5.179,19.617,COAX SOL 75 OHM PVC
255,6.144,20.067,305M BLACK
255,9.868,19.617,"VIDEO, CCTV, MATV"
255,10.289,20.067,AND SECURITY
255,13.938,19.842,6.1
255,15.316,19.842,PULL BOX
255,18.032,19.842,RG-59
255,19.993,19.617,SINGLE SCREEN - BC
255,21.257,20.067,BRAID
255,25.09,19.842,23
255,27.361,19.842,1/0.58 MM
255,31.025,19.842,PE
255,33.722,19.842,PVC
255,4.908,21.3,COAX STRND 75 OHM PVC
255,6.359,21.75,305M RED
255,9.867,21.3,"VIDEO, CCTV, MATV"
255,10.288,21.75,AND SECURITY
255,13.937,21.525,6.1
255,15.581,21.525,SPOOL
255,17.768,21.75,FLEXIBLE
255,19.992,21.3,SINGLE SCREEN - BC
255,21.256,21.75,BRAID
255,25.089,21.525,22
255,27.36,21.525,7/0.25 MM
255,30.426,21.525,FOAM PE
255,33.721,21.525,PVC
255,4.907,22.983,COAX STRND 75 OHM PVC
255,6.111,23.433,305M GREEN
255,9.867,22.983,"VIDEO, CCTV, MATV"
255,10.287,23.433,AND SECURITY
255,13.937,23.208,6.1
255,15.581,23.208,SPOOL
255,17.767,23.433,FLEXIBLE
255,19.991,22.983,SINGLE SCREEN - BC
255,21.255,23.433,BRAID
255,25.088,23.208,22
255,27.359,23.208,7/0.25 MM
255,30.425,23.208,FOAM PE
255,33.72,23.208,PVC
255,4.906,24.666,COAX STRND 75 OHM PVC
255,6.27,25.116,305M BLUE
255,9.866,24.666,"VIDEO, CCTV, MATV"
255,10.287,25.116,AND SECURITY
255,13.936,24.891,6.1
255,15.58,24.891,SPOOL
255,17.766,25.116,FLEXIBLE
255,19.991,24.666,SINGLE SCREEN - BC
255,21.255,25.116,BRAID
255,25.088,24.891,22
255,27.359,24.891,7/0.25 MM
255,30.425,24.891,FOAM PE
255,33.72,24.891,PVC
255,4.906,26.349,COAX STRND 75 OHM PVC
255,6.126,26.799,305M WHITE
255,9.866,26.349,"VIDEO, CCTV, MATV"
255,10.286,26.799,AND SECURITY
255,13.936,26.574,6.1
255,15.58,26.574,SPOOL
255,17.766,26.799,FLEXIBLE
255,19.991,26.349,SINGLE SCREEN - BC
255,21.255,26.799,BRAID
255,25.088,26.574,22
255,27.359,26.574,7/0.25 MM
255,30.424,26.574,FOAM PE
255,33.72,26.574,PVC
255,4.906,28.032,COAX STRND 75 OHM PVC
255,5.991,28.482,305M YELLOW
255,9.866,28.032,"VIDEO, CCTV, MATV"
255,10.286,28.482,AND SECURITY
255,13.935,28.257,6.1
255,15.579,28.257,SPOOL
255,17.766,28.482,FLEXIBLE
255,19.99,28.032,SINGLE SCREEN - BC
255,21.254,28.482,BRAID
255,25.087,28.257,22
255,27.358,28.257,7/0.25 MM
255,30.424,28.257,FOAM PE
255,33.719,28.257,PVC
255,4.905,29.715,COAX STRND 75 OHM PVC
255,6.141,30.165,305M BLACK
255,9.865,29.715,"VIDEO, CCTV, MATV"
255,10.286,30.165,AND SECURITY
255,13.935,29.94,6.1
255,15.579,29.94,SPOOL
255,17.765,30.165,FLEXIBLE
255,19.99,29.715,SINGLE SCREEN - BC
255,21.254,30.165,BRAID
255,25.087,29.94,22
255,27.358,29.94,7/0.25 MM
255,30.423,29.94,FOAM PE
255,33.719,29.94,PVC
255,4.905,31.398000000000003,COAX STRND 75 OHM PVC
255,6.256,31.848,305M GREY
255,9.865,31.398000000000003,"VIDEO, CCTV, MATV"
255,10.286,31.848,AND SECURITY
255,13.935,31.623,6.1
255,15.579,31.623,SPOOL
255,17.765,31.848,FLEXIBLE
255,19.99,31.398000000000003,SINGLE SCREEN - BC
255,21.254,31.848,BRAID
255,25.087,31.623,22
255,27.358,31.623,7/0.25 MM
255,30.423,31.623,FOAM PE
255,33.719,31.623,PVC
255,1.167,1.499,75 OHM VIDEO AND BROADCAST CABLES
255,34.64,50.628,255
256,34.7,50.628,19
256,1.167,1.499,MICROPHONE CABLE
256,10.807,2.483,Belden microphone cable designed as a hanging microphone cable with higher rigidity for a more
256,10.807,3.158,stable positi
256,13.572,3.158,oning.  This allows hanging microphones to stay in the directi
256,28.504,3.158,on they’re originally placed
256,10.807,3.833,to capture the audio properly.  Low-impedance microphone cables available in twin and quad core
256,10.807,4.508,constructi
256,13.084,4.508,ons. Belden microphone cable suitable for deployable microphone for studio or live
256,10.807,5.183,performance.
256,2.026,6.973,PART NUMBER
256,8.801,6.973,DESCRIPTION
256,15.747,6.748,NO. OF
256,15.09,7.198,CONDUCTORS
256,18.501,6.973,CONDUCTOR AWG
256,22.619,6.973,INSULATION MATERIAL
256,27.196,6.748,NOM. CABLE OD
256,28.23,7.198,(MM)
256,30.722,6.973,COLOUR
256,33.271,6.973,PACKAGE
256,1.924,8.235,1192A B591000
256,5.876,8.235,"MIC CABLE STAR QUAD, 4 WIRE 24AWG BLACK"
256,16.273,8.235,4
256,19.965,8.235,24
256,23.257,8.235,POLYETHYLENE
256,28.302,8.235,6.22
256,30.902,8.235,BLACK
256,33.609,8.235,305M
256,6.961,9.298,"MIC CABLE 2 WIRE, 20AWG BLACK"
256,16.272,9.298,2
256,19.964,9.298,20
256,23.338,9.298,EPDM RUBBER
256,28.302,9.298,6.65
256,30.902,9.298,BLACK
256,33.609,9.298,305M
256,1.924,10.361,1812A B591000
256,6.923,10.361,"MIC CABLE 2 CORE, 24AWG BLACK"
256,16.272,10.361,2
256,19.964,10.361,24
256,24.281,10.361,PVC
256,28.302,10.361,5.41
256,30.901,10.361,BLACK
256,33.608,10.361,305M
256,1.167,11.942,AUDIO AND SPEAKER CABLES
256,10.807,12.927,Belden off
256,13.155,12.927,ers audio and speaker cables for a wide range of applicati
256,27.164,12.927,"ons, including plenum, indoor/"
256,10.807,13.602,"outdoor, halogen-free, direct burial, Class 1, and commercial and professional installati"
256,31.713,13.602,ons. Belden
256,10.807,14.277,off
256,11.298,14.277,"er digital or analog audio cables for recording studios,radio and television stati"
256,30.338,14.277,ons or any multi
256,34.28,14.277,-
256,10.807,14.952,channel audio applicati
256,16.224,14.952,on.
256,2.026,16.653,PART NUMBER
256,8.971,16.653,DESCRIPTION
256,15.917000000000002,16.428,NO. OF
256,15.26,16.878,CONDUCTORS
256,18.501,16.653,CONDUCTOR AWG
256,22.619,16.653,INSULATION MATERIAL
256,27.54,16.428,NOM. CABLE
256,27.886,16.878,OD (MM)
256,30.722,16.653,COLOUR
256,33.271,16.653,PACKAGE
256,5.952,17.826,"AUDIO CABLE 2 CORE 16AWG, 1.3MM CHROME"
256,16.443,17.826,2
256,19.965,17.826,16
256,24.282,17.826,PVC
256,28.303,17.826,6.96
256,30.671,17.826,CHROME
256,33.609,17.826,305M
256,5.843,18.89,"AUDIO CABLE 2 CORE 14AWG, 2.08MM CHROME"
256,16.442,18.89,2
256,19.965,18.89,14
256,24.281,18.89,PVC
256,28.302,18.89,8.64
256,30.671,18.89,CHROME
256,33.609,18.89,305M
256,5.842,19.953,"AUDIO CABLE 2 CORE 12AWG, 2.30MM CHROME"
256,16.442,19.953,2
256,19.964,19.953,12
256,24.281,19.953,PVC
256,28.412,19.953,9.8
256,30.671,19.953,CHROME
256,33.609,19.953,305M
256,1.7959999999999998,21.016,1503A 010U1000
256,6.749,21.016,AUDIO CABLE 1 PR 22AWG PVC BLACK
256,16.442,21.016,2
256,19.964,21.016,22
256,24.281,21.016,PVC
256,28.412,21.016,3.6
256,30.902,21.016,BLACK
256,33.609,21.016,305M
256,1.833,22.079,1504A J77U1000
256,5.975,22.079,AUDIO CABLE 2PR BONDED 22AWG SCREENED
256,16.442,22.079,4
256,19.964,22.079,22
256,24.281,22.079,PVC
256,27.707,22.079,3.63 X 7.26
256,30.902,22.079,BLACK
256,33.609,22.079,305M
256,6.814,23.142,AUDIO SNAKE 2PR 24AWG SCREENED
256,16.442,23.142,2
256,19.965,23.142,24
256,23.541,23.142,POLYOLEFIN
256,28.302,23.142,7.64
256,30.902,23.142,BLACK
256,33.609,23.142,305M
256,6.426,24.205,AUDIO SNAKE 4PR 24AWG IND SCREENED
256,16.442,24.205,4
256,19.964,24.205,24
256,23.541,24.205,POLYOLEFIN
256,28.302,24.205,8.94
256,30.901,24.205,BLACK
256,33.608,24.205,305M
256,6.426,25.268,AUDIO SNAKE 8PR 24AWG IND SCREENED
256,16.442,25.268,8
256,19.964,25.268,24
256,23.541,25.268,POLYOLEFIN
256,28.192,25.268,11.48
256,30.901,25.268,BLACK
256,33.608,25.268,305M
256,6.317,26.331,AUDIO SNAKE 12PR 24AWG IND SCREENED
256,16.332,26.331,12
256,19.964,26.331,24
256,23.541,26.331,POLYOLEFIN
256,28.192,26.331,14.25
256,30.901,26.331,BLACK
256,33.608,26.331,305M
256,6.423,27.395,AUDIO CABLE DIGITAL 1PR 24AWG VIOLET
256,16.442,27.395,1
256,19.964,27.395,24
256,23.709,27.395,DATALENE
256,28.302,27.395,4.70
256,30.853,27.395,VIOLET
256,33.609,27.395,305M
256,6.465,28.458,AUDIO CABLE DIGITAL 1PR 24AWG BLACK
256,16.442,28.458,1
256,19.964,28.458,24
256,23.709,28.458,DATALENE
256,28.302,28.458,4.70
256,30.902,28.458,BLACK
256,33.609,28.458,305M
256,5.609,29.521,AUDIO CABLE DIGITAL 1PR 24AWG BLACK FLEXIBLE
256,16.442,29.521,1
256,19.965,29.521,24
256,23.709,29.521,DATALENE
256,28.303,29.521,5.35
256,30.902,29.521,BLACK
256,33.609,29.521,305M
256,6.424,30.584,AUDIO CABLE DIGITAL 4PR 24AWG VIOLET
256,16.443,30.584,4
256,19.965,30.584,24
256,23.258,30.584,POLYETHYLENE
256,28.193,30.584,12.39
256,30.854,30.584,VIOLET
256,33.61,30.584,305M
256,6.236,31.647,AUDIO CABLE DIGITAL 1PR 26AWG CHROME
256,16.443,31.647,1
256,19.966,31.647,26
256,23.711,31.647,DATALENE
256,28.304,31.647,3.66
256,30.672,31.647,CHROME
256,33.61,31.647,305M
256,6.425,32.71,AUDIO CABLE DIGITAL 1PR 26AWG VIOLET
256,16.444,32.71,1
256,19.966,32.71,26
256,23.711,32.71,DATALENE
256,28.304,32.71,3.66
256,30.855,32.71,VIOLET
256,33.611,32.71,305M
256,6.955,33.773,"AUDIO SNAKE 12PR, IND. SCREENED"
256,16.335,33.773,12
256,19.967,33.773,24
256,23.141,33.773,POLYPROPYLENE
256,28.305,33.773,14.1
256,30.904,33.773,BLACK
256,33.611,33.773,305M
256,5.794,34.836,"BELDEN AXLINK CABLE, 1PR 22AWG, 1 PR 18AWG"
256,16.445,34.836,1
256,19.967,34.836,22
256,23.538,34.836,HDFPE/ PVC
256,28.305,34.836,6.35
256,30.904,34.836,BLACK
256,33.611,34.836,305M
256,1.167,50.628,256
257,-2.504,50.628,19
257,-36.037,1.499,MICROPHONE CABLE
257,-26.398,2.483,Belden microphone cable designed as a hanging microphone cable with higher rigidity for a more
257,-26.398,3.158,stable positi
257,-23.633,3.158,oning.  This allows hanging microphones to stay in the directi
257,-8.701,3.158,on they’re originally placed
257,-26.398,3.833,to capture the audio properly.  Low-impedance microphone cables available in twin and quad core
257,-26.398,4.508,constructi
257,-24.121,4.508,ons. Belden microphone cable suitable for deployable microphone for studio or live
257,-26.398,5.183,performance.
257,-35.179,6.973,PART NUMBER
257,-28.403,6.973,DESCRIPTION
257,-21.458,6.748,NO. OF
257,-22.115,7.198,CONDUCTORS
257,-18.704,6.973,CONDUCTOR AWG
257,-14.586,6.973,INSULATION MATERIAL
257,-10.009,6.748,NOM. CABLE OD
257,-8.974,7.198,(MM)
257,-6.483,6.973,COLOUR
257,-3.934,6.973,PACKAGE
257,-35.281,8.235,1192A B591000
257,-31.328,8.235,"MIC CABLE STAR QUAD, 4 WIRE 24AWG BLACK"
257,-20.932,8.235,4
257,-17.24,8.235,24
257,-13.948,8.235,POLYETHYLENE
257,-8.902,8.235,6.22
257,-6.303,8.235,BLACK
257,-3.596,8.235,305M
257,-30.244,9.298,"MIC CABLE 2 WIRE, 20AWG BLACK"
257,-20.932,9.298,2
257,-17.24,9.298,20
257,-13.867,9.298,EPDM RUBBER
257,-8.902,9.298,6.65
257,-6.303,9.298,BLACK
257,-3.596,9.298,305M
257,-35.281,10.361,1812A B591000
257,-30.281,10.361,"MIC CABLE 2 CORE, 24AWG BLACK"
257,-20.932,10.361,2
257,-17.24,10.361,24
257,-12.924,10.361,PVC
257,-8.903,10.361,5.41
257,-6.304,10.361,BLACK
257,-3.596,10.361,305M
257,-36.037,11.942,AUDIO AND SPEAKER CABLES
257,-26.398,12.927,Belden off
257,-24.049,12.927,ers audio and speaker cables for a wide range of applicati
257,-10.04,12.927,"ons, including plenum, indoor/"
257,-26.398,13.602,"outdoor, halogen-free, direct burial, Class 1, and commercial and professional installati"
257,-5.491,13.602,ons. Belden
257,-26.398,14.277,off
257,-25.907,14.277,"er digital or analog audio cables for recording studios,radio and television stati"
257,-6.866,14.277,ons or any multi
257,-2.925,14.277,-
257,-26.398,14.952,channel audio applicati
257,-20.98,14.952,on.
257,-35.179,16.653,PART NUMBER
257,-28.234,16.653,DESCRIPTION
257,-21.288,16.428,NO. OF
257,-21.945,16.878,CONDUCTORS
257,-18.704,16.653,CONDUCTOR AWG
257,-14.586,16.653,INSULATION MATERIAL
257,-9.664,16.428,NOM. CABLE
257,-9.319,16.878,OD (MM)
257,-6.483,16.653,COLOUR
257,-3.934,16.653,PACKAGE
257,-31.252,17.826,"AUDIO CABLE 2 CORE 16AWG, 1.3MM CHROME"
257,-20.762,17.826,2
257,-17.24,17.826,16
257,-12.923,17.826,PVC
257,-8.902,17.826,6.96
257,-6.533,17.826,CHROME
257,-3.596,17.826,305M
257,-31.362,18.89,"AUDIO CABLE 2 CORE 14AWG, 2.08MM CHROME"
257,-20.762,18.89,2
257,-17.24,18.89,14
257,-12.923,18.89,PVC
257,-8.902,18.89,8.64
257,-6.534,18.89,CHROME
257,-3.596,18.89,305M
257,-31.363,19.953,"AUDIO CABLE 2 CORE 12AWG, 2.30MM CHROME"
257,-20.763,19.953,2
257,-17.24,19.953,12
